season,player_id,player_display_name,position,team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,pacr,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance,fantasy_points,fantasy_points_ppr,games,headshot_url,win_pct,player_name_key,td_int_ratio,is_qb,is_rb,is_wr,pass_ypg,rush_ypg,recv_ypg,win_pct_scaled,games_weighted_win,efficiency_win,mvp_probability,adjusted_pred,team_logo_url,total_yards,total_tds,passer_rating
2025,00-0039851,Drake Maye,QB,NE,340,474,4203,30,8,47,-201,6,3,4286,1651,197,156.45747508537346,182.353010053344,1,17.0725964169251,98,409,4,2,0,38,6.494864468499322,1,1,1,2,0,0,0,-8,10,0,-1.3293322010431439,0,0.0,0.022222222222222223,-0.0226628895184136,0.017469310670443813,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,335.22,336.22,16.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oyap81gtzcvnfmripis1",0.8125,drake maye,3.75,1,0,0,262.6875,25.5625,0.125,8.125,13.0,30.46875,0.9999986979446236,0.9999986979446236,https://jeffwarr4.github.io/nfl-awards-predictor/assets/logos/NE.png,4614.0,34.0,112.9
2025,00-0034857,Josh Allen,QB,BUF,319,460,3668,25,10,40,-298,1,1,3359,1962,178,71.32633645753506,46.262018497191,1,21.351173661069218,112,579,14,6,2,51,38.772568229397066,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2,6,0,0,0,3,29,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,364.62,364.62,16.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/servs1fpsynfxep4rz2z",0.6875,josh allen,2.5,1,0,0,229.25,36.1875,0.0,6.875,11.0,17.1875,0.9916183764758341,0.9916183764758341,https://jeffwarr4.github.io/nfl-awards-predictor/assets/logos/BUF.png,4247.0,39.0,102.2
2025,00-0036223,Jonathan Taylor,RB,IND,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,309,1559,18,1,1,86,23.09494601437402,1,44,53,365,2,1,0,-46,422,14,8.259270068156301,0,-15.21757964257964,1.8057500137978448,-0.19288318409468788,2.5736067918304855,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,15,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,312.40000000000003,356.40000000000003,16.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uwmnrhwtwug0wrgkomjk",0.5,jonathan taylor,0.0,0,1,0,0.0,97.4375,22.8125,5.0,8.0,0.0,0.7339019325960616,0.6238166427066524,https://jeffwarr4.github.io/nfl-awards-predictor/assets/logos/IND.png,1924.0,20.0,0.0
2025,00-0036264,Jordan Love,QB,GB,291,439,3381,23,6,21,-169,2,2,3871,1511,161,110.6112878329032,75.74248692081402,2,16.31058357907942,47,199,0,3,0,16,12.338995846435106,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,235.14,235.14,15.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uneiwen9drvci9ahuebp",0.5625,jordan love,3.8333333333333335,1,0,0,225.4,13.266666666666667,0.0,5.625,8.4375,21.5625,0.728770343986979,0.728770343986979,https://jeffwarr4.github.io/nfl-awards-predictor/assets/logos/GB.png,3580.0,23.0,101.2
2025,00-0037834,Brock Purdy,QB,SF,178,257,2040,20,9,8,-46,3,2,2029,799,122,76.68901163273985,65.99640037970113,1,8.078849671036936,31,126,3,0,0,15,15.27177961502457,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,172.2,172.2,8.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xykdxnvxpf9pobxvkjfj",0.75,brock purdy,2.2222222222222223,1,0,0,255.0,15.75,0.0,7.5,6.0,16.666666666666668,0.5107770045586504,0.5107770045586504,https://jeffwarr4.github.io/nfl-awards-predictor/assets/logos/SF.png,2166.0,23.0,104.2
2025,00-0037248,James Cook,RB,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,307,1606,12,6,3,70,4.8048658657242775,0,33,40,291,2,0,0,56,272,11,8.67202215976431,0,-14.058866155157714,1.391545569969483,0.0938601149361518,2.153020435409531,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,267.7,300.7,16.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/anjbznqb9i21wzcgrtbs",0.6875,james cook,0.0,0,1,0,0.0,100.375,18.1875,6.875,11.0,0.0,0.47195352089121323,0.40116049275753124,https://jeffwarr4.github.io/nfl-awards-predictor/assets/logos/BUF.png,1897.0,14.0,0.0
2025,00-0026498,Matthew Stafford,QB,LA,363,557,4448,42,8,22,-143,2,2,5069,1761,220,134.6633262255094,31.145094759369083,0,14.847585153323358,28,-2,0,3,1,3,-31.574494528846117,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,3,6,0,0,0,1,12,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,323.72,323.72,16.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/svxl2pk2cuqf26zrhii4",0.6875,matthew stafford,5.25,1,0,0,278.0,-0.125,0.0,6.875,11.0,36.09375,0.427234223375663,0.427234223375663,https://jeffwarr4.github.io/nfl-awards-predictor/assets/logos/LA.png,4446.0,42.0,108.8
2025,00-0039732,Bo Nix,QB,DEN,374,589,3790,25,11,18,-102,2,1,4460,1955,190,69.07366329499801,-6.198623033987594,4,14.607497663245393,75,307,5,2,1,24,4.952455163320036,0,0,1,0,0,0,0,2,0,0,-0.4586076693958603,0,0.0,0.027777777777777776,0.006269592476489028,0.04605538140020898,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,23,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,294.3,294.3,16.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/igirshmrr6lqtxcpxsea",0.8125,bo nix,2.272727272727273,1,0,0,236.875,19.1875,0.0,8.125,13.0,18.465909090909093,0.3529526611854955,0.3529526611854955,https://jeffwarr4.github.io/nfl-awards-predictor/assets/logos/DEN.png,4097.0,30.0,88.2
2025,00-0033280,Christian McCaffrey,RB,SF,0,1,0,0,0,0,0,0,0,14,0,0,-0.770897071401123,0.0,0,0.0,303,1179,10,1,0,74,-18.87002910827964,0,96,122,890,7,1,0,313,705,47,43.35550047221233,0,96.41926517926518,3.7108598244861155,1.1556424059954777,6.3752394209260075,0,2,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,308.90000000000003,404.90000000000003,16.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/resjdwihunsqckohcorj",0.75,christian mccaffrey,0.0,0,1,0,0.0,73.6875,55.625,7.5,12.0,0.0,0.2708712633514452,0.2302405738487284,https://jeffwarr4.github.io/nfl-awards-predictor/assets/logos/SF.png,2069.0,17.0,0.0
2025,00-0033077,Dak Prescott,QB,DAL,397,589,4482,30,10,31,-208,2,1,4768,1980,216,114.3346730785368,34.855299469750584,3,15.774015169261556,51,178,2,3,0,18,-3.9055033205146152,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,313.08,313.08,16.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/blixemm3s9sa4gmqk5yn",0.4375,dak prescott,3.0,1,0,0,280.125,11.125,0.0,4.375,7.0,13.125,0.1802727478693901,0.1802727478693901,https://jeffwarr4.github.io/nfl-awards-predictor/assets/logos/DAL.png,4660.0,32.0,99.9
