season,player_id,player_display_name,position,team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,pacr,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance,fantasy_points,fantasy_points_ppr,games,headshot_url,win_pct,player_name_key,td_int_ratio,is_qb,is_rb,is_wr,pass_ypg,rush_ypg,recv_ypg,win_pct_scaled,games_weighted_win,efficiency_win,mvp_probability,adjusted_pred,team_logo_url,total_yards,total_tds,passer_rating
2025,00-0039851,Drake Maye,QB,NE,276,386,3412,23,6,40,-178,5,2,3387,1367,158,115.91109524889993,141.0868344197009,0,14.221298110688696,81,319,2,1,0,28,2.66235708865151,1,1,1,2,0,0,0,-8,10,0,-1.3293322010431439,0,0.0,0.022222222222222223,-0.0226628895184136,0.017469310670443813,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,258.58000000000004,259.58000000000004,13.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oyap81gtzcvnfmripis1",0.8461538461538461,drake maye,3.8333333333333335,1,0,0,262.46153846153845,24.53846153846154,0.15384615384615385,8.461538461538462,11.0,32.43589743589744,0.999884094186377,0.999884094186377,https://jeffwarr4.github.io/nfl-awards-predictor/assets/logos/NE.png,3733.0,25.0,111.9
2025,00-0036264,Jordan Love,QB,GB,242,361,2794,19,3,17,-126,2,2,3032,1286,136,103.02029062323506,59.05303879963612,2,13.93439463975333,41,164,0,2,0,12,6.776319302948801,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,198.16,198.16,12.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uneiwen9drvci9ahuebp",0.6666666666666666,jordan love,6.333333333333333,1,0,0,232.83333333333334,13.666666666666666,0.0,6.666666666666666,8.0,42.222222222222214,0.9812590376327271,0.9812590376327271,https://jeffwarr4.github.io/nfl-awards-predictor/assets/logos/GB.png,2958.0,19.0,104.3
2025,00-0034857,Josh Allen,QB,BUF,243,350,2832,19,10,28,-182,0,0,2588,1488,137,63.07587815586756,24.66004236249174,0,16.5724175456614,78,409,11,5,2,37,29.394460673490897,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,4,0,0,0,3,29,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,272.18,272.18,12.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/servs1fpsynfxep4rz2z",0.6666666666666666,josh allen,1.9,1,0,0,236.0,34.083333333333336,0.0,6.666666666666666,8.0,12.666666666666664,0.9399168231350057,0.9399168231350057,https://jeffwarr4.github.io/nfl-awards-predictor/assets/logos/BUF.png,3241.0,30.0,99.8
2025,00-0036389,Jalen Hurts,QB,PHI,226,342,2514,19,2,27,-159,2,1,3101,968,112,35.31950762442237,58.364692436641285,0,10.346440542136923,84,329,8,4,2,35,8.01820836076513,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,247.46,247.46,12.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/c47i9v6gmokkun9cat9s",0.6666666666666666,jalen hurts,9.5,1,0,0,209.5,27.416666666666668,0.0,6.666666666666666,8.0,63.33333333333333,0.7801392045591454,0.7801392045591454,https://jeffwarr4.github.io/nfl-awards-predictor/assets/logos/PHI.png,2843.0,27.0,103.9
2025,00-0033873,Patrick Mahomes,QB,KC,285,441,3238,22,7,27,-160,3,0,3547,1733,157,94.14634738260055,22.094056723410148,2,11.959961100762643,55,348,4,0,0,26,22.58927191980183,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,25,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,266.32,266.32,12.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iireqbn32cpg9fn4sfy7",0.5,patrick mahomes,3.142857142857143,1,0,0,269.8333333333333,29.0,0.0,5.0,6.0,15.714285714285714,0.7739289434555963,0.7739289434555963,https://jeffwarr4.github.io/nfl-awards-predictor/assets/logos/KC.png,3586.0,26.0,96.5
2025,00-0026498,Matthew Stafford,QB,LA,266,401,3073,32,4,17,-114,2,2,3385,1217,160,87.62590418577662,33.43823238405742,0,11.323741368468486,25,-10,0,3,1,3,-30.222097535879584,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2,5,0,0,0,1,12,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,235.92000000000002,235.92000000000002,12.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/svxl2pk2cuqf26zrhii4",0.75,matthew stafford,8.0,1,0,0,256.0833333333333,-0.8333333333333334,0.0,7.5,9.0,60.0,0.41381724035247663,0.41381724035247663,https://jeffwarr4.github.io/nfl-awards-predictor/assets/logos/LA.png,3063.0,32.0,111.7
2025,00-0036223,Jonathan Taylor,RB,IND,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,226,1282,15,0,0,68,32.73034721540337,1,35,40,304,2,1,0,-44,348,12,9.066665129517904,0,-32.19621212121212,1.3616739748942197,-0.21705929499683005,1.8905694558435484,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,262.6,297.6,12.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uwmnrhwtwug0wrgkomjk",0.6666666666666666,jonathan taylor,0.0,0,1,0,0.0,106.83333333333333,25.333333333333332,6.666666666666666,8.0,0.0,0.3139995762058417,0.26689963977496545,https://jeffwarr4.github.io/nfl-awards-predictor/assets/logos/IND.png,1586.0,17.0,0.0
2025,00-0035710,Daniel Jones,QB,IND,256,377,3041,19,7,22,-158,6,3,3012,1328,146,66.50428237452222,27.422217755884635,1,12.715208342431191,44,160,5,2,0,21,16.283071733502148,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,225.64000000000001,225.64000000000001,12.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nhuiypfjzpkisxllinyv",0.6666666666666666,daniel jones,2.7142857142857144,1,0,0,253.41666666666666,13.333333333333334,0.0,6.666666666666666,8.0,18.095238095238095,0.222394611821968,0.222394611821968,https://jeffwarr4.github.io/nfl-awards-predictor/assets/logos/IND.png,3201.0,24.0,101.3
2025,00-0033077,Dak Prescott,QB,DAL,303,437,3261,25,8,17,-105,1,1,3309,1475,162,87.86814444054784,44.66301589672959,2,12.345962042131397,41,124,2,3,0,12,-4.637908955810051,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,240.84,240.84,12.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/blixemm3s9sa4gmqk5yn",0.5,dak prescott,3.125,1,0,0,271.75,10.333333333333334,0.0,5.0,6.0,15.625,0.0463191287937292,0.0463191287937292,https://jeffwarr4.github.io/nfl-awards-predictor/assets/logos/DAL.png,3385.0,27.0,102.4
2025,00-0034869,Sam Darnold,QB,SEA,221,324,2913,19,10,15,-101,6,4,2779,1185,129,65.55075830068311,96.36273102513617,0,13.29150494944074,16,49,0,1,1,5,-5.963735855406855,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,167.42,167.42,12.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s5t8m6bhedjwwtfw3ild",0.75,sam darnold,1.9,1,0,0,242.75,4.083333333333333,0.0,7.5,9.0,14.25,0.03380006349148533,0.03380006349148533,https://jeffwarr4.github.io/nfl-awards-predictor/assets/logos/SEA.png,2962.0,19.0,103.1
