season,player_id,player_display_name,position,team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,pacr,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance,fantasy_points,fantasy_points_ppr,games,headshot_url,win_pct,player_name_key,td_int_ratio,is_qb,is_rb,is_wr,pass_ypg,rush_ypg,recv_ypg,win_pct_scaled,games_weighted_win,efficiency_win,mvp_probability,adjusted_pred,team_logo_url,total_yards,total_tds,passer_rating
2025,00-0039851,Drake Maye,QB,NE,290,409,3567,23,7,43,-194,5,2,3631,1435,165,112.50598729790448,140.555297537127,0,14.856544012328042,85,362,4,1,0,32,7.037320531184554,1,1,1,2,0,0,0,-8,10,0,-1.3293322010431439,0,0.0,0.022222222222222223,-0.0226628895184136,0.017469310670443813,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,279.08000000000004,280.08000000000004,14.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oyap81gtzcvnfmripis1",0.7857142857142857,drake maye,3.2857142857142856,1,0,0,254.78571428571428,25.857142857142858,0.14285714285714285,7.857142857142857,11.0,25.816326530612244,0.9997391605070842,0.9997391605070842,https://jeffwarr4.github.io/nfl-awards-predictor/assets/logos/NE.png,3931.0,27.0,109.1
2025,00-0034857,Josh Allen,QB,BUF,284,406,3276,25,10,33,-212,0,0,2987,1764,161,89.23158466920604,47.533548745491,1,19.232968794584743,98,535,12,5,2,45,33.93237395056384,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,4,0,0,0,3,29,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,334.54,334.54,14.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/servs1fpsynfxep4rz2z",0.7142857142857143,josh allen,2.5,1,0,0,234.0,38.214285714285715,0.0,7.142857142857143,10.0,17.857142857142858,0.9988195143725337,0.9988195143725337,https://jeffwarr4.github.io/nfl-awards-predictor/assets/logos/BUF.png,3811.0,37.0,104.3
2025,00-0036264,Jordan Love,QB,GB,283,426,3304,23,6,21,-169,2,2,3795,1481,157,110.51690698017617,77.89678905936265,2,15.29742568434258,45,192,0,2,0,14,12.055778731223805,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,231.35999999999999,231.35999999999999,14.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uneiwen9drvci9ahuebp",0.6428571428571429,jordan love,3.8333333333333335,1,0,0,236.0,13.714285714285714,0.0,6.428571428571429,9.0,24.642857142857146,0.9050001989527204,0.9050001989527204,https://jeffwarr4.github.io/nfl-awards-predictor/assets/logos/GB.png,3496.0,23.0,101.9
2025,00-0026498,Matthew Stafford,QB,LA,312,470,3722,37,5,19,-122,2,2,4079,1433,193,111.27204496590534,36.94184547706199,0,13.365147402762469,26,-8,0,3,1,3,-31.009256396471756,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,3,6,0,0,0,1,12,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,280.08,280.08,14.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/svxl2pk2cuqf26zrhii4",0.7857142857142857,matthew stafford,7.4,1,0,0,265.85714285714283,-0.5714285714285714,0.0,7.857142857142857,11.0,58.142857142857146,0.8600984239984926,0.8600984239984926,https://jeffwarr4.github.io/nfl-awards-predictor/assets/logos/LA.png,3714.0,37.0,112.2
2025,00-0036223,Jonathan Taylor,RB,IND,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,272,1443,16,1,1,76,22.534768715936682,1,38,44,318,2,1,0,-35,376,13,7.984352319341386,0,-30.640656565656563,1.5155201287403735,-0.1536790133066892,2.1657048837958777,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,15,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,284.1,322.1,14.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uwmnrhwtwug0wrgkomjk",0.5714285714285714,jonathan taylor,0.0,0,1,0,0.0,103.07142857142857,22.714285714285715,5.7142857142857135,8.0,0.0,0.5424398077070418,0.46107383655098555,https://jeffwarr4.github.io/nfl-awards-predictor/assets/logos/IND.png,1761.0,18.0,0.0
2025,00-0039732,Bo Nix,QB,DEN,320,504,3256,23,9,16,-87,2,1,3805,1710,164,65.852279046037,-6.684074254928353,4,12.9400381523582,62,254,4,1,0,18,6.288813814897066,0,0,1,0,0,0,0,2,0,0,-0.4586076693958603,0,0.0,0.027777777777777776,0.006269592476489028,0.04605538140020898,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,23,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,259.64,259.64,14.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/igirshmrr6lqtxcpxsea",0.8571428571428571,bo nix,2.5555555555555554,1,0,0,232.57142857142858,18.142857142857142,0.0,8.571428571428571,12.0,21.9047619047619,0.3843842434640033,0.3843842434640033,https://jeffwarr4.github.io/nfl-awards-predictor/assets/logos/DEN.png,3510.0,27.0,89.7
2025,00-0034869,Sam Darnold,QB,SEA,263,390,3433,22,11,18,-121,6,4,3275,1424,150,80.14603512971627,96.6510180109092,0,15.392456865476863,23,76,0,2,1,9,-5.36430373734446,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,200.92,200.92,14.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s5t8m6bhedjwwtfw3ild",0.7857142857142857,sam darnold,2.0,1,0,0,245.21428571428572,5.428571428571429,0.0,7.857142857142857,11.0,15.714285714285714,0.15181187024142642,0.15181187024142642,https://jeffwarr4.github.io/nfl-awards-predictor/assets/logos/SEA.png,3509.0,22.0,102.0
2025,00-0037248,James Cook,RB,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,271,1415,10,6,3,61,1.8349612341151804,0,31,34,271,2,0,0,23,253,10,10.346340585820144,0,2.852898550724638,1.1592223376462507,-0.03333358958460812,1.7154999937601503,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,234.6,265.6,14.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/anjbznqb9i21wzcgrtbs",0.7142857142857143,james cook,0.0,0,1,0,0.0,101.07142857142857,19.357142857142858,7.142857142857143,10.0,0.0,0.14599118558168256,0.12409250774443017,https://jeffwarr4.github.io/nfl-awards-predictor/assets/logos/BUF.png,1686.0,12.0,0.0
2025,00-0033873,Patrick Mahomes,QB,KC,315,502,3587,22,11,34,-193,3,0,4050,1895,173,68.24694077617175,1.9283827065423758,2,13.39677188884918,64,422,5,0,0,28,29.164493967895396,0,1,1,-10,0,0,0,-8,-2,0,-2.5388513491488993,0,0.0,0.034482758620689655,-0.02768166089965398,0.0323469753012767,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,25,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,284.68,285.68,14.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iireqbn32cpg9fn4sfy7",0.42857142857142855,patrick mahomes,2.0,1,0,0,256.2142857142857,30.142857142857142,-0.7142857142857143,4.285714285714286,6.0,8.571428571428571,0.07890870797778013,0.07890870797778013,https://jeffwarr4.github.io/nfl-awards-predictor/assets/logos/KC.png,3999.0,27.0,89.6
2025,00-0035710,Daniel Jones,QB,IND,261,384,3101,19,8,22,-158,6,3,3073,1351,150,65.25551499758664,33.84823236658388,1,13.69881489980824,45,164,5,2,0,21,16.17640766904544,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,226.44,226.44,13.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nhuiypfjzpkisxllinyv",0.5714285714285714,daniel jones,2.375,1,0,0,238.53846153846155,12.615384615384615,0.0,5.7142857142857135,7.428571428571428,13.57142857142857,0.06829959396824807,0.06829959396824807,https://jeffwarr4.github.io/nfl-awards-predictor/assets/logos/IND.png,3265.0,24.0,100.2
